R_m,Z_m,Br_T,Bz_T,Bp_T,Btor_T,Btotal_T
4.396986663090998,-4.690208089786575,-0.047334617841461396,-0.0861496824418074,0.09829717102247376,4.730512415377215,4.731533582874478
4.396986663090998,-4.585981244495517,-0.05274016053012644,-0.08454809948958639,0.09964891198625554,4.730512415377215,4.731561858170938
4.396986663090998,-4.481754399204458,-0.058544365065907114,-0.08303529099917667,0.10159873145019162,4.730512415377215,4.731603323850201
4.396986663090998,-4.377527553913401,-0.06475801892837223,-0.08163199492872013,0.1041987697219598,4.730512415377215,4.731659866859572
4.396986663090998,-4.273300708622344,-0.07139249733964335,-0.08036190801606033,0.1074938367366833,4.730512415377215,4.73173357628833
4.396986663090998,-4.169073863331285,-0.07845958576177166,-0.07925218161401983,0.1115204684732376,4.730512415377215,4.73182676425569
4.396986663090998,-4.064847018040227,-0.08597164216209845,-0.07833345012312991,0.11630671805291723,4.730512415377215,4.7319419866163
4.396986663090998,-3.9606201727491697,-0.0939388235066865,-0.07763761234104662,0.12186919796174517,4.730512415377215,4.732081974506551
4.396986663090998,-3.8563933274581115,-0.1022697813079065,-0.07717591518068034,0.12812193431548943,4.730512415377215,4.732247134511333
4.396986663090998,-3.7521664821670537,-0.11065636329642313,-0.07671311477008007,0.13464669589602804,4.730512415377215,4.732428282050737
4.396986663090998,-3.647939636875996,-0.11880977585570025,-0.07608327271794126,0.1410830508117625,4.730512415377215,4.732615781918529
4.396986663090998,-3.5437127915849382,-0.1265990873012315,-0.07525531047837099,0.1472775972804447,4.730512415377215,4.732804496564238
4.396986663090998,-3.43948594629388,-0.1339211029834474,-0.07421797586262364,0.15311162518061164,4.730512415377215,4.732989634660467
4.396986663090998,-3.3352591010028223,-0.140684934143585,-0.07296692289196498,0.15848161575181774,4.730512415377215,4.733166396247789
4.396986663090998,-3.2310322557117646,-0.1468097398110423,-0.07150234060560097,0.16329630864004646,4.730512415377215,4.7333300536148375
4.396986663090998,-3.1268054104207064,-0.1522245965722531,-0.06982825037111885,0.16747630385065485,4.730512415377215,4.733476103709561
4.396986663090998,-3.0225785651296486,-0.15686892205286762,-0.06795213441010468,0.1709542373763154,4.730512415377215,4.733600433424319
4.396986663090998,-2.918351719838591,-0.1606929735207852,-0.065884620671283,0.17367502693234463,4.730512415377215,4.7336994757819095
4.396986663090998,-2.814124874547533,-0.16365822720512627,-0.06363916801918265,0.17559601088321594,4.730512415377215,4.733770344141768
4.396986663090998,-2.709898029256475,-0.16573756313044274,-0.061231743008990855,0.17668691571346362,4.730512415377215,4.733810936045325
4.396986663090998,-2.605671183965417,-0.16691523267921254,-0.05868048576945438,0.17692963095675862,4.730512415377215,4.733820001473279
4.396986663090998,-2.501444338674359,-0.16718660834854795,-0.05600536264564878,0.17631778882506835,4.730512415377215,4.733797172956836
4.396986663090998,-2.3972174933833017,-0.16655772549433798,-0.05322780565052027,0.17485615578588248,4.730512415377215,4.733742957454934
4.396986663090998,-2.2929906480922435,-0.16504463270199882,-0.050370342669361134,0.1725598510788838,4.730512415377215,4.733658692200183
4.396986663090998,-2.1887638028011853,-0.16267257338172877,-0.04745622545058408,0.1694534138477316,4.730512415377215,4.733546468716941
4.396986663090998,-2.084536957510128,-0.15947502615435746,-0.04450906377678222,0.16556974580284486,4.730512415377215,4.73340903078988
