psi_norm,q,pressure_Pa
0.0,7.081583119294716,2000.00000000753
0.006163522012578616,7.081583119294716,1978.7281764062966
0.012327044025157233,7.081583119294716,1957.4729172124391
0.01849056603773585,7.081583119294716,1936.2415489432096
0.024654088050314465,7.092463804254248,1915.0395269211097
0.030817610062893082,7.107667736810438,1893.8714215526356
0.0369811320754717,7.123985624890236,1872.741248468285
0.043144654088050315,7.1391694982186165,1851.6526316312095
0.04930817610062893,7.154912774060726,1830.6088992488505
0.05547169811320755,7.172480697155553,1809.6131455503278
0.061635220125786164,7.189437904259511,1788.6682735321053
0.06779874213836479,7.207653040378153,1767.7770259818797
0.0739622641509434,7.225868417726763,1746.9420088467489
0.080125786163522,7.244887139592328,1726.1657093578526
0.08628930817610063,7.264240414590953,1705.4505104253499
0.09245283018867925,7.284114949542549,1684.7987022975594
0.09861635220125786,7.304436496349232,1664.2124921611942
0.10477987421383647,7.325288038434887,1643.6940121582165
0.1109433962264151,7.34635569762922,1623.2453261621918
0.11710691823899372,7.36842157231442,1602.8684355670107
0.12327044025157233,7.390288494451768,1582.5652842781474
0.12943396226415094,7.4131788464803385,1562.3377630519442
0.13559748427672957,7.436089666393807,1542.187713295933
0.14176100628930818,7.4595410072721515,1522.1169304191785
0.1479245283018868,7.483737668295572,1502.127166803567
0.1540880503144654,7.508099523568328,1482.2201344531761
0.160251572327044,7.533040779846756,1462.3975073682484
0.16641509433962265,7.558365474161826,1442.6609236819513
0.17257861635220126,7.584242134735188,1423.0119875915616
0.17874213836477987,7.6106222344777965,1403.4522711104578
0.1849056603773585,7.637253178038779,1383.9833156631046
0.19106918238993711,7.664543045904235,1364.6066335417866
0.19723270440251572,7.6923873239769565,1345.3237092410395
0.20339622641509433,7.720454983700927,1326.136000683448
0.20955974842767294,7.749148731849162,1307.0449403485493
0.21572327044025158,7.778437160533054,1288.0519363149879
0.2218867924528302,7.808060945360345,1269.158373224746
0.2280503144654088,7.838248498735429,1250.3656131771238
0.23421383647798744,7.86898608411716,1231.6749965592057
0.24037735849056605,7.900171543541314,1213.087842818718
0.24654088050314465,7.931903231621966,1194.6054511844943
0.2527044025157233,7.964189178043274,1176.2291013391593
0.2588679245283019,7.996964600661713,1157.960054048132
0.2650314465408805,8.030293774926099,1139.7995517485795
0.27119496855345915,8.06423958780324,1121.7488191015925
0.27735849056603773,8.098674549172902,1103.8090635104795
0.28352201257861637,8.133692204040845,1085.9814756078035
0.28968553459119495,8.169337413775738,1068.267229713507
0.2958490566037736,8.205490109547263,1050.6674842662505
0.3020125786163522,8.242232858722884,1033.1833822298677
0.3081761006289308,8.279668809945978,1015.8160514766843
0.31433962264150944,8.317683213678912,998.5666051492618
0.320503144654088,8.35622051994453,981.436142002
0.32666666666666666,8.395492956655874,964.4257467238936
0.3328301886792453,8.43553160043017,947.5364902436289
0.3389937106918239,8.476059257960816,930.769430018102
0.3451572327044025,8.517182454764509,914.1256103053413
0.35132075471698115,8.559132022511285,897.606062422747
0.35748427672955974,8.601867872709308,881.2118049914615
0.3636477987421384,8.645128911706944,864.9438441676417
0.369811320754717,8.689136961202216,848.8031738613231
0.3759748427672956,8.733948385632646,832.7907759435112
0.38213836477987423,8.779574154346873,816.9076204420933
0.3883018867924528,8.825821829445516,801.1546657271086
0.39446540880503145,8.872914874911714,785.5328586858625
0.4006289308176101,8.920868934051464,770.0431348883558
0.40679245283018867,8.969643176762844,754.6864187434331
0.4129559748427673,9.01915245781577,739.4636236460394
0.4191194968553459,9.069575101031536,724.3756521159386
0.4252830188679245,9.120920651028301,709.4233959282118
0.43144654088050316,9.17312724826839,694.6077362358375
0.43761006289308174,9.226199331869964,679.9295436846136
0.4437735849056604,9.28023546083687,665.3896785206725
0.449937106918239,9.335265395831355,650.9889906908153
0.4561006289308176,9.391244503621415,636.7283199358556
0.46226415094339623,9.448206267578588,622.6084958771648
0.46842767295597487,9.50621655411337,608.630338096575
0.47459119496855345,9.565293094759275,594.7946562097824
0.4807547169811321,9.625430190068615,581.10224993338
0.4869182389937107,9.68666907581695,567.553909145625
0.4930817610062893,9.749048557268129,554.1504139410356
0.49924528301886795,9.812596223019765,540.8925346788901
0.5054088050314466,9.877329194154836,527.7810320256904
0.5115723270440251,9.943298166076305,514.8166569916326
0.5177358490566037,10.010519935880946,502.0001509611172
0.5238993710691824,10.079022166279294,489.3322457173081
0.530062893081761,10.148873471252193,476.81366346074077
0.5362264150943397,10.220101856075349,464.44511682196446
0.5423899371069183,10.292711983233326,452.22730886818175
0.5485534591194968,10.366759792905977,440.16093310383775
0.5547169811320755,10.442325878619123,428.2466734650971
0.5608805031446541,10.519412992522433,416.485204308121
0.5670440251572327,10.598040107807764,404.87719039104866
0.5732075471698114,10.678308880231974,393.4232868495643
0.5793710691823899,10.76029867082219,382.12413916591066
0.5855345911949685,10.843974928277829,370.98038313119446
0.5916981132075472,10.929390677335148,359.99264480080615
0.5978616352201258,11.016683596336945,349.1615404427495
0.6040251572327044,11.10593491577702,338.4876764786612
0.610188679245283,11.197067222623978,327.9716494172648
0.6163522012578616,11.290216668724206,317.6140457799885
0.6225157232704402,11.385512366171998,307.4154420184334
0.6286792452830189,11.48300963297957,297.376404423357
0.6348427672955975,11.58263258602471,287.49748902479706
0.641006289308176,11.68462308623433,277.7792414829276
0.6471698113207547,11.789078863106495,268.2221969691902
0.6533333333333333,11.896011937640857,258.82688003721125
0.659496855345912,12.005402876804089,249.5938044829564
0.6656603773584906,12.117599353034155,240.52347319352222
0.6718238993710692,12.232657048319922,231.61637798391263
0.6779874213836478,12.35044452228073,222.87299942107182
0.6841509433962264,12.471193369222927,214.29380663438263
0.690314465408805,12.595419581127226,205.8792571117558
