R_m,Z_m,Br_T,Bz_T,Bp_T,Bt_T,Btotal_T
1.1981516504787926,-5.1688970437169246e-08,6.175466307082399e-09,0.49750528410928707,0.49750528410928707,17.360072902030495,17.367200196679086
1.2950860448003745,-5.1688970437169246e-08,6.475749291352317e-09,0.4968960586423683,0.49689605864236835,16.0607089262599,16.068393725171745
1.3920204391219566,-5.1688970437169246e-08,6.743048145309337e-09,0.4965150116382105,0.49651501163821055,14.942309333561221,14.95055635675853
1.4889548334435385,-5.1688970437169246e-08,6.984326782376176e-09,0.4965063360189708,0.4965063360189709,13.969530527595243,13.97835117970365
1.5858892277651204,-5.1688970437169246e-08,7.199619199443538e-09,0.49690689199691374,0.4969068919969138,13.115670146339252,13.125079803448386
1.6828236220867026,-5.1688970437169246e-08,7.386901328320904e-09,0.4977489867727473,0.49774898677274737,12.36017829022865,12.370196498846449
1.7797580164082845,-5.1688970437169246e-08,7.542656884149542e-09,0.49906091523252216,0.4990609152325222,11.686982054996621,11.697632724227828
1.8766924107298664,-5.1688970437169246e-08,7.661709055583893e-09,0.5008673101086246,0.5008673101086246,11.083329309095811,11.09464089712676
1.9736268050514485,-5.1688970437169246e-08,7.737234294419248e-09,0.5031859919608792,0.5031859919608792,10.538973197345577,10.550978731704188
2.0705611993730306,-5.1688970437169246e-08,7.76086534712812e-09,0.5059769425432044,0.5059769425432045,10.045585711882497,10.058320185854253
2.1674955936946123,-5.1688970437169246e-08,7.716910369302572e-09,0.5084386725499368,0.5084386725499369,9.596328620232757,9.609788388473634
2.264429988016194,-5.1688970437169246e-08,7.497008905082173e-09,0.5085480844672714,0.5085480844672714,9.18553459814508,9.199601459190264
2.3613643823377766,-5.1688970437169246e-08,7.185571598622285e-09,0.5049483250163199,0.5049483250163199,8.808466899719972,8.822928195015484
2.4582987766593583,-5.1688970437169246e-08,6.824327292793943e-09,0.49758886879980746,0.4975888687998075,8.461135886934633,8.475754549273272
2.55523317098094,-5.1688970437169246e-08,6.44203122521665e-09,0.4866365088744398,0.4866365088744398,8.140157319582304,8.15469044656625
2.6521675653025225,-5.1688970437169246e-08,6.060132704293286e-09,0.4723382223960356,0.4723382223960357,7.8426417214809065,7.856852586618209
2.749101959624104,-5.1688970437169246e-08,5.694544979444414e-09,0.4549880525105315,0.45498805251053154,7.5661071526223305,7.579775166381264
2.846036353945686,-5.1688970437169246e-08,5.356564811337031e-09,0.43491034194580963,0.43491034194580963,7.3084098069103405,7.321338737640451
